1372342|2030000005584|Sandspit View Way|Ngunguru|22/02/2007 11:47:05|22/02/2007 11:47:05|From Whangarei DC address supply|O|JBedford|1|N|C
1372343|2030000005586|Oakwood Rise|Ngararatunua|22/02/2007 13:09:00|22/02/2007 13:09:00|From Whangarei DC address data|O|JBedford|1|N|C
1372344|2030000005588|Mere Tiaho Lane|Tutukaka|22/02/2007 13:38:22|22/02/2007 13:38:22|From Whangarei DC address data|O|JBedford|1|N|C
1372345|2030000005590|The Grove|Riverside|22/02/2007 13:55:50|22/02/2007 13:55:50|From Whangarei DC address data|O|JBedford|1|N|C
1372346|2030000005592|Melody Lane|Horahora|22/02/2007 14:23:46|22/02/2007 14:23:46|From Whangarei DC address data|O|JBedford|1|N|C
1372347|1030000190724|Dale End|Grey Lynn|12/03/1996 00:00:00|23/02/2007 09:14:36|Locality name altered to agree with NZ Localities database|O|jbedford|4|D|H
1372348|2030000005594|Ferngully Road|Helensville|23/02/2007 11:09:27|23/02/2007 11:09:27|add new road|O|tdaurewa|1|N|C
1372349|2030000005596|Wiltshire Crescent|Watlington|26/02/2007 17:56:41|26/02/2007 17:56:41|ELS/05/00/07 fo 186|O|ygrant  |1|N|C
1372350|2030000005598|Allingham Lane|Rolleston|27/02/2007 09:59:11|27/02/2007 09:59:11|ELF-L15-06-05/616/1 fo 62|O|ygrant  |1|N|C
1372351|2030000005600|Chester Lane|Poukawa|27/02/2007 14:47:16|27/02/2007 14:47:16|Advice from TLA|O|ncudby  |1|N|C
1372352|2030000005602|Squire Drive|Awatoto|27/02/2007 15:02:20|27/02/2007 15:02:20|Advice from TLA|O|ncudby  |1|N|C
1372354|2030000005620|Grand Oaks Drive|Awapuni|01/03/2007 11:46:03|01/03/2007 11:46:03|Advice from TLA|O|ncudby  |1|N|C
1372355|2030000005622|Akaroa Road|Poraiti|01/03/2007 13:49:43|01/03/2007 13:49:43|Advice from TLA|O|ncudby  |1|N|C
1372356|2030000005624|Somes Place|Poraiti|01/03/2007 14:39:36|01/03/2007 14:39:36|Advice from TLA|O|ncudby  |1|N|C
1372357|2030000005626|Dogwood Way|Milson|02/03/2007 09:20:40|02/03/2007 09:20:40|Advice from TLA|O|ncudby  |1|N|C
1372358|2030000005628|Foxglove Grove|Milson|02/03/2007 10:55:16|02/03/2007 10:55:16|Advice from TLA|O|ncudby  |1|N|C
1372359|2030000005630|Hydrangea Lane|Milson|02/03/2007 11:22:54|02/03/2007 11:22:54|Advice from TLA|O|ncudby  |1|N|C
1372360|2030000005632|Top Road|Pukekohe|05/03/2007 08:31:28|05/03/2007 08:31:28|new road|O|kphilpot|1|N|C
1372361|2030000005634|Basin Place|Pukekohe|05/03/2007 08:34:42|05/03/2007 08:34:42|new road|O|kphilpot|1|N|C
1372366|2030000005644|Woodley Place|Glenorchy|05/03/2007 10:40:48|05/03/2007 10:40:48||O|swoodwar|1|N|C
1372367|2030000005646|Derby Way|Pyes Pa|05/03/2007 12:05:06|05/03/2007 12:05:06|Advice of new private road name within Althorp Lifestyle Village|O|gfinlay |1|N|C
1372368|2030000005648|Epping Way|Pyes Pa|05/03/2007 12:06:42|05/03/2007 12:06:42|Advice of new private road name within Althorp Lifestyle Village|O|gfinlay |1|N|C
1372369|2030000005650|Farnham Way|Pyes Pa|05/03/2007 12:08:44|05/03/2007 12:08:44|Advice of new private road name within Althorp Lifestyle Village|O|gfinlay |1|N|C
1372370|2030000005652|Kingsdale Park Drive|Aokautere|05/03/2007 15:19:50|05/03/2007 15:19:50|Advice from TLA|O|ncudby  |1|N|C
1372371|2030000005654|Jordan Street|Mangawhai Heads|06/03/2007 07:44:59|06/03/2007 07:44:59|new road|O|mschumac|1|N|C
1372372|2030000005656|Phoenix Place|Dargaville|06/03/2007 07:46:59|06/03/2007 07:46:59|new road|O|mschumac|1|N|C
1372373|2030000005658|Bodan Lane|Mangawhai Heads|06/03/2007 07:48:44|06/03/2007 07:48:44|new road|O|mschumac|1|N|C
1372374|2030000005660|Leon Leicester Avenue|Mt Wellington|06/03/2007 07:51:57|06/03/2007 07:51:57|new road|O|mschumac|1|N|C
1372375|2030000005662|Buller Road|Westport|07/03/2007 08:27:26|07/03/2007 08:27:26|ELF-L15-06-05/571/1 fo 59|U|mpenter |1|N|C
1372376|2030000005664|Amphion Way|Glenorchy|07/03/2007 11:25:45|07/03/2007 11:25:45|ELS/02/01/02 fo 251|O|wbyers  |1|N|C
1372377|2030000005666|Xenicus Rise|Glenorchy|07/03/2007 11:30:34|07/03/2007 11:30:34|ELS/02/01/02 fo 251|O|wbyers  |1|N|C
1372378|2030000005668|Nereus Way|Glenorchy|07/03/2007 11:32:46|07/03/2007 11:32:46|ELS/02/01/02 fo 251|O|wbyers  |1|N|C
1372379|2030000005670|Hoggard Place|Katikati|07/03/2007 13:49:59|07/03/2007 13:49:59|New road advised by Council|O|sinnis  |1|N|C
1372380|2030000005672|Middlebrook Road|Katikati|07/03/2007 13:52:16|07/03/2007 13:52:16|New road advised by Council|O|sinnis  |1|N|C
1372381|2030000005674|Brljevich Road|Mangatawhiri|08/03/2007 10:18:36|08/03/2007 10:18:36||O|kphilpot|1|N|C
1372382|2030000005676|Byron Brown Place|Otaki Beach|09/03/2007 09:13:00|09/03/2007 09:13:00|Advice from TLA|O|ncudby  |1|N|C
1372384|1030000007168|Campbell Road|Tawharanui Peninsula|04/08/1986 00:00:00|09/03/2007 09:28:16|name amended from Campbells to Campbell|O|mschumac|4|E|C
1372385|1030000007795|Station Road|Kaukapakapa|09/12/1982 00:00:00|12/03/2007 10:11:55|Converted from earlier ASP|O|jbedford|3|D|H
1372386|2030000005678|Olivine Terrace|The Brook|12/03/2007 18:13:50|12/03/2007 18:13:50|ELS/05/00/16 fo 97|O|wbyers  |1|N|C
1372387|2030000005680|Hibiscus Crescent|Albany|13/03/2007 08:52:04|13/03/2007 08:52:04|private road|O|mschumac|1|N|C
1372391|2030000005688|Iris Watch|Albany|13/03/2007 08:54:21|13/03/2007 08:54:21|private road|O|mschumac|1|N|C
1372392|2030000005690|Gardenia Grove|Albany|13/03/2007 08:55:46|13/03/2007 08:55:46|private road|O|mschumac|1|N|C
1372393|2030000005692|Fushia Lane|Albany|13/03/2007 08:57:06|13/03/2007 08:57:06|private road|O|mschumac|1|N|C
1372395|2030000005696|Jasmine Knoll|Albany|13/03/2007 08:58:28|13/03/2007 08:58:28|private road|O|mschumac|1|N|C
1372396|2030000005698|Kentia Way|Albany|13/03/2007 08:59:49|13/03/2007 08:59:49|private road|O|mschumac|1|N|C
1372397|2030000005700|Elm Haven|Albany|13/03/2007 09:01:03|13/03/2007 09:01:03|private road|O|mschumac|1|N|C
1372398|2030000005702|Dahlia Drive|Albany|13/03/2007 09:02:16|13/03/2007 09:02:16|private road|O|mschumac|1|N|C
1372399|2030000005704|Lavender Close|Albany|13/03/2007 09:03:35|13/03/2007 09:03:35|private road|O|mschumac|1|N|C
1372400|2030000005706|Cherry Hill|Albany|13/03/2007 09:04:40|13/03/2007 09:04:40|private road|O|mschumac|1|N|C
1372401|2030000005708|Magnolia Terrace|Albany|13/03/2007 09:05:53|13/03/2007 09:05:53|private road|O|mschumac|1|N|C
1372402|2030000005710|Beech Way|Albany|13/03/2007 09:07:05|13/03/2007 09:07:05|private road|O|mschumac|1|N|C
1372403|2030000005712|Ash Avenue|Albany|13/03/2007 09:08:15|13/03/2007 09:08:15|private road|O|mschumac|1|N|C
1372404|2030000005714|Ngaio Lane|Albany|13/03/2007 09:09:37|13/03/2007 09:09:37|private road|O|mschumac|1|N|C
1372405|2030000005716|Olive Grove|Albany|13/03/2007 09:10:50|13/03/2007 09:10:50|private road|O|mschumac|1|N|C
1372406|2030000005718|Poppy Vale|Albany|13/03/2007 09:12:03|13/03/2007 09:12:03|private road|O|mschumac|1|N|C
1372408|2030000005722|Fairview Drive|Albany|13/03/2007 09:16:42|13/03/2007 09:16:42|private road|O|mschumac|1|N|C
1372409|2030000005724|Sunflower Rest|Albany|13/03/2007 09:17:59|13/03/2007 09:17:59|private road|O|mschumac|1|N|C
1372410|2030000005726|Remarkable Place|Wakatu|13/03/2007 09:52:51|13/03/2007 09:52:51|ELS/05/00/06 fo 99|O|wbyers  |1|N|C
1372416|2030000005738|Quail Drive|Albany|13/03/2007 10:09:29|13/03/2007 10:09:29|private road in fairview lifestyle village|O|mschumac|1|N|C
1372419|2030000005744|Half Time Close|Omakau|13/03/2007 10:16:34|13/03/2007 10:16:34|central otago fol 178|O|swoodwar|1|N|C
1372421|2030000005748|Tepuia Heights|Havelock-Picton|13/03/2007 10:29:31|13/03/2007 10:29:31|marlborough fol 56|O|swoodwar|1|N|C
1372422|1030000007731|Reay Road|Kaipara Flats|07/12/1982 00:00:00|13/03/2007 12:09:35|Converted from earlier ASP|O|jbedford|3|D|H
1372423|1030000195118|Woodlands Close|Queenstown|18/05/1998 00:00:00|15/03/2007 09:35:03|ELS/02/01/02 fo 261|O|mpenter|3|E|C
1372424|2030000005750|Liverpool Way|Wanaka|15/03/2007 09:42:55|15/03/2007 09:42:55|ELS/02/01/02 fo 254 vol 5|O|wbyers  |1|N|C
1372425|2030000004977|Liverpool Drive|Wanaka|13/12/2006 12:29:52|15/03/2007 09:44:08|ELS/02/01/02f242|O|wbyers  |2|D|H
1372426|2030000005752|Reeds Road|Darfield|15/03/2007 09:57:42|15/03/2007 09:57:42|ELF-Selwyn fo  64|O|wbyers  |1|N|C
1372427|2030000005754|Dundee Close|Darfield|15/03/2007 10:02:58|15/03/2007 10:02:58|ELF-Selwyn fo 64|O|wbyers  |1|N|C
1372428|1030000210990|Lock Crescent|Hillsborough|02/05/2002 00:00:00|15/03/2007 10:05:18|ELF-Chch fo 18|O|wbyers|4|E|C
1372429|1030000006840|Waterfall Road|Leigh|02/11/1988 00:00:00|15/03/2007 11:18:28|Converted from earlier ASP|O|jbedford|3|D|H
1372431|2030000005758|Aglaia Place|Kennedys Bush|15/03/2007 13:06:58|15/03/2007 13:06:58|ELF-L15-06-05/576/1 fo 19|O|mpenter |1|N|C
1372432|2030000005760|Kitchener Close|Pukekohe|19/03/2007 09:10:02|19/03/2007 09:10:02|new private road|O|mschumac|1|N|C
1372433|2030000005762|Ben Ohau Road|Twizel|19/03/2007 11:55:02|19/03/2007 11:55:02|ELS/05/00/08 fo 220|O|ygrant  |1|N|C
1372434|2030000005764|Dobson View Road|Fairlie|19/03/2007 12:04:00|19/03/2007 12:04:00|ELS/05/00/08 fo 219|O|ygrant  |1|N|C
1372435|2030000005766|O'Dea Place|Russley|19/03/2007 13:10:26|19/03/2007 13:10:26|DP 383606|O|mpenter |1|N|C
1372436|2030000005768|Kohura Way|Maungatapere|19/03/2007 14:05:23|19/03/2007 14:05:23|new private access|O|mschumac|1|N|C
1372438|2030000005772|McGregor Road|Earnscleugh|19/03/2007 17:32:56|19/03/2007 17:32:56|ELS/02/01/01 fo 179|O|ygrant  |1|N|C
1372439|1030000005154|Thelma Road North|Mangawhai Heads|11/06/1982 00:00:00|20/03/2007 13:00:34|road renamed 13 march 2007|O|mschumac|3|E|C
1372440|2030000005774|Thelma Road South|Mangawhai Heads|20/03/2007 13:04:47|20/03/2007 13:04:47|road renamed 13 March 2007|O|mschumac|1|N|C
1372441|2030000005776|Graham Drive|Fitzherbert|21/03/2007 08:40:29|21/03/2007 08:40:29|Advice from Summerset Retirement Village|U|ncudby  |1|N|C
1372442|1030000007365|Jackson Road|Wayby Valley|16/08/1983 00:00:00|21/03/2007 13:36:06|Locality name altered to agree with NZ Localities database|O|jbedford|4|D|H
1372443|1030000007609|McKenzie Road|Whangaripo|16/08/1983 00:00:00|21/03/2007 13:38:15|Converted from earlier ASP|O|jbedford|3|D|H
1372444|1030000007559|No  2 Road|Wayby Valley|16/08/1983 00:00:00|21/03/2007 13:45:07|Converted from earlier ASP|O|jbedford|4|D|H
1372445|1030000007033|Gill Road|Wayby Valley|16/08/1983 00:00:00|21/03/2007 13:45:20|Converted from earlier ASP|O|jbedford|3|D|H
1372446|2030000005782|Vanita Drive|Whitianga|23/03/2007 10:32:36|23/03/2007 10:32:36|New road advised by Council|O|sinnis  |1|N|C
1372447|2030000005784|Mermaid Place|Whitianga|23/03/2007 10:40:07|23/03/2007 10:40:07|New road name advised by Council|O|sinnis  |1|N|C
1372448|2030000005786|Kawhina Lane|Kuaotunu|23/03/2007 11:02:53|23/03/2007 11:02:53|New road name received from Council|O|sinnis  |1|N|C
1372449|1030000029130|Lancewood Place|Owhata|05/02/1986 00:00:00|23/03/2007 11:24:48|Council advised change in street name from Lancewood Crescent to Lancewood Place|O|sinnis|4|E|C
